ELECTRON MOBI	AR+ MOBILITY	ar2+mobility	ELECTRON DIF	AR+DIFFUSION	ar2+ diffusion	Ar* Diffusion	ionization	excitation	Dimer form  	recom	excited ionization
0.029392971	0.000560631	0.000396426	0.262020767	1.45E-05	2.05E-05	1.45E-05	3.93E-16	1.22E-15	2.50E-43	3E-14	1.11E-14
0.029373003	0.000559771	0.000395818	0.261861022	1.45E-05	2.05E-05	1.45E-05	3.98E-16	1.23E-15	2.50E-43	3E-14	1.11E-14
0.029357029	0.000558911	0.00039521	0.261741214	1.45E-05	2.05E-05	1.45E-05	4.04E-16	1.24E-15	2.50E-43	3E-14	1.12E-14
0.029337061	0.000558051	0.000394602	0.26158147	1.44E-05	2.04E-05	1.44E-05	4.09E-16	1.25E-15	2.50E-43	3E-14	1.13E-14
0.029317093	0.000557191	0.000393994	0.261461661	1.44E-05	2.04E-05	1.44E-05	4.15E-16	1.26E-15	2.50E-43	3E-14	1.14E-14
0.029297125	0.000556331	0.000393385	0.261301917	1.44E-05	2.04E-05	1.44E-05	4.20E-16	1.27E-15	2.50E-43	3E-14	1.15E-14
0.02928115	0.000555471	0.000392777	0.261182109	1.44E-05	2.04E-05	1.44E-05	4.26E-16	1.28E-15	2.50E-43	3E-14	1.15E-14
0.029261182	0.000554611	0.000392169	0.261022364	1.44E-05	2.04E-05	1.44E-05	4.32E-16	1.29E-15	2.50E-43	3E-14	1.16E-14
0.029241214	0.000553751	0.000391561	0.260902556	1.43E-05	2.02E-05	1.43E-05	4.38E-16	1.30E-15	2.50E-43	3E-14	1.17E-14
0.02922524	0.000552891	0.000390953	0.260742812	1.43E-05	2.02E-05	1.43E-05	4.43E-16	1.31E-15	2.50E-43	3E-14	1.18E-14
0.029205272	0.000552031	0.000390345	0.260623003	1.43E-05	2.02E-05	1.43E-05	4.49E-16	1.32E-15	2.50E-43	3E-14	1.18E-14
0.029185304	0.000551171	0.000389737	0.260503195	1.43E-05	2.02E-05	1.43E-05	4.55E-16	1.33E-15	2.50E-43	3E-14	1.19E-14
0.029169329	0.000550312	0.000389129	0.26034345	1.42E-05	2.01E-05	1.42E-05	4.61E-16	1.34E-15	2.50E-43	3E-14	1.20E-14
0.029149361	0.000549452	0.000388521	0.260223642	1.42E-05	2.01E-05	1.42E-05	4.67E-16	1.35E-15	2.50E-43	3E-14	1.21E-14
0.029133387	0.000548592	0.000387913	0.260103834	1.42E-05	2.01E-05	1.42E-05	4.73E-16	1.36E-15	2.50E-43	3E-14	1.22E-14
0.029113419	0.000547732	0.000387305	0.259984026	1.42E-05	2.01E-05	1.42E-05	4.79E-16	1.37E-15	2.50E-43	3E-14	1.22E-14
0.02909345	0.000546872	0.000386697	0.259824281	1.42E-05	2.01E-05	1.42E-05	4.85E-16	1.38E-15	2.50E-43	3E-14	1.23E-14
0.029077476	0.000546012	0.000386089	0.259664537	1.41E-05	1.99E-05	1.41E-05	4.91E-16	1.39E-15	2.50E-43	3E-14	1.24E-14
0.029057508	0.000545152	0.000385481	0.259544728	1.41E-05	1.99E-05	1.41E-05	4.97E-16	1.40E-15	2.50E-43	3E-14	1.25E-14
0.029041534	0.000544292	0.000384873	0.25942492	1.41E-05	1.99E-05	1.41E-05	5.03E-16	1.41E-15	2.50E-43	3E-14	1.25E-14
0.029025559	0.000543432	0.000384264	0.259305112	1.41E-05	1.99E-05	1.41E-05	5.09E-16	1.42E-15	2.50E-43	3E-14	1.26E-14
0.029005591	0.000542572	0.000383656	0.259185304	1.40E-05	1.98E-05	1.40E-05	5.16E-16	1.43E-15	2.50E-43	3E-14	1.27E-14
0.028989617	0.000541712	0.000383048	0.259065495	1.40E-05	1.98E-05	1.40E-05	5.22E-16	1.45E-15	2.50E-43	3E-14	1.28E-14
0.028973642	0.000540852	0.00038244	0.258945687	1.40E-05	1.98E-05	1.40E-05	5.28E-16	1.46E-15	2.50E-43	3E-14	1.29E-14
0.028957668	0.000539992	0.000381832	0.258825879	1.40E-05	1.98E-05	1.40E-05	5.35E-16	1.47E-15	2.50E-43	3E-14	1.29E-14
0.0289377	0.000539132	0.000381224	0.25870607	1.40E-05	1.98E-05	1.40E-05	5.41E-16	1.48E-15	2.50E-43	3E-14	1.30E-14
0.028921725	0.000538272	0.000380616	0.258586262	1.39E-05	1.97E-05	1.39E-05	5.47E-16	1.49E-15	2.50E-43	3E-14	1.31E-14
0.028905751	0.000537412	0.000380008	0.258466454	1.39E-05	1.97E-05	1.39E-05	5.54E-16	1.50E-15	2.50E-43	3E-14	1.32E-14
0.028889776	0.000536552	0.0003794	0.258346645	1.39E-05	1.97E-05	1.39E-05	5.60E-16	1.51E-15	2.50E-43	3E-14	1.32E-14
0.028873802	0.000535692	0.000378791	0.258226837	1.39E-05	1.97E-05	1.39E-05	5.67E-16	1.52E-15	2.50E-43	3E-14	1.33E-14
0.028853834	0.000534832	0.000378183	0.258107029	1.38E-05	1.95E-05	1.38E-05	5.73E-16	1.53E-15	2.50E-43	3E-14	1.34E-14
0.028837859	0.000533972	0.000377575	0.25798722	1.38E-05	1.95E-05	1.38E-05	5.80E-16	1.54E-15	2.50E-43	3E-14	1.35E-14
0.028821885	0.000533112	0.000376967	0.257867412	1.38E-05	1.95E-05	1.38E-05	5.87E-16	1.55E-15	2.50E-43	3E-14	1.36E-14
0.028805911	0.000532252	0.000376359	0.257747604	1.38E-05	1.95E-05	1.38E-05	5.93E-16	1.56E-15	2.50E-43	3E-14	1.36E-14
0.028789936	0.000531392	0.000375751	0.257627796	1.38E-05	1.95E-05	1.38E-05	6.00E-16	1.57E-15	2.50E-43	3E-14	1.37E-14
0.028773962	0.000530559	0.000375162	0.257507987	1.37E-05	1.94E-05	1.37E-05	6.07E-16	1.58E-15	2.50E-43	3E-14	1.38E-14
0.028757987	0.000529726	0.000374573	0.257428115	1.37E-05	1.94E-05	1.37E-05	6.14E-16	1.59E-15	2.50E-43	3E-14	1.39E-14
0.028742013	0.000528893	0.000373984	0.257308307	1.37E-05	1.94E-05	1.37E-05	6.20E-16	1.60E-15	2.50E-43	3E-14	1.39E-14
0.028726038	0.000528059	0.000373394	0.257188498	1.37E-05	1.94E-05	1.37E-05	6.27E-16	1.61E-15	2.50E-43	3E-14	1.40E-14
0.028710064	0.000527226	0.000372805	0.25706869	1.36E-05	1.92E-05	1.36E-05	6.34E-16	1.62E-15	2.50E-43	3E-14	1.41E-14
0.028694089	0.000526393	0.000372216	0.256988818	1.36E-05	1.92E-05	1.36E-05	6.41E-16	1.64E-15	2.50E-43	3E-14	1.42E-14
0.028678115	0.00052556	0.000371627	0.25686901	1.36E-05	1.92E-05	1.36E-05	6.48E-16	1.65E-15	2.50E-43	3E-14	1.43E-14
0.028662141	0.000524727	0.000371038	0.256749201	1.36E-05	1.92E-05	1.36E-05	6.55E-16	1.66E-15	2.50E-43	3E-14	1.43E-14
0.02865016	0.000523894	0.000370449	0.256669329	1.36E-05	1.92E-05	1.36E-05	6.62E-16	1.67E-15	2.50E-43	3E-14	1.44E-14
0.028634185	0.000523061	0.00036986	0.256549521	1.35E-05	1.91E-05	1.35E-05	6.69E-16	1.68E-15	2.50E-43	3E-14	1.45E-14
0.028618211	0.000522228	0.000369271	0.256429712	1.35E-05	1.91E-05	1.35E-05	6.76E-16	1.69E-15	2.50E-43	3E-14	1.46E-14
0.028602236	0.000521395	0.000368682	0.25634984	1.35E-05	1.91E-05	1.35E-05	6.83E-16	1.70E-15	2.50E-43	3E-14	1.46E-14
0.028586262	0.000520562	0.000368093	0.256230032	1.35E-05	1.91E-05	1.35E-05	6.91E-16	1.71E-15	2.50E-43	3E-14	1.47E-14
0.028570288	0.000519729	0.000367504	0.25615016	1.35E-05	1.91E-05	1.35E-05	6.98E-16	1.72E-15	2.50E-43	3E-14	1.48E-14
0.028558307	0.000518896	0.000366915	0.256030351	1.34E-05	1.90E-05	1.34E-05	7.05E-16	1.73E-15	2.50E-43	3E-14	1.49E-14
0.028542332	0.000518063	0.000366326	0.255950479	1.34E-05	1.90E-05	1.34E-05	7.12E-16	1.74E-15	2.50E-43	3E-14	1.50E-14
0.028526358	0.00051723	0.000365737	0.255830671	1.34E-05	1.90E-05	1.34E-05	7.20E-16	1.75E-15	2.50E-43	3E-14	1.50E-14
0.028510383	0.000516397	0.000365148	0.255750799	1.34E-05	1.90E-05	1.34E-05	7.27E-16	1.77E-15	2.50E-43	3E-14	1.51E-14
0.028498403	0.000515564	0.000364559	0.25563099	1.33E-05	1.88E-05	1.33E-05	7.34E-16	1.78E-15	2.50E-43	3E-14	1.52E-14
0.028482428	0.000514731	0.00036397	0.255551118	1.33E-05	1.88E-05	1.33E-05	7.42E-16	1.79E-15	2.50E-43	3E-14	1.53E-14
0.028466454	0.000513898	0.000363381	0.25543131	1.33E-05	1.88E-05	1.33E-05	7.49E-16	1.80E-15	2.50E-43	3E-14	1.53E-14
0.028454473	0.000513065	0.000362792	0.255351438	1.33E-05	1.88E-05	1.33E-05	7.57E-16	1.81E-15	2.50E-43	3E-14	1.54E-14
0.028442492	0.000512232	0.000362203	0.255271565	1.33E-05	1.88E-05	1.33E-05	7.64E-16	1.82E-15	2.50E-43	3E-14	1.55E-14
0.028426518	0.000511399	0.000361614	0.255191693	1.32E-05	1.87E-05	1.32E-05	7.72E-16	1.83E-15	2.50E-43	3E-14	1.56E-14
0.028414537	0.000510566	0.000361025	0.255071885	1.32E-05	1.87E-05	1.32E-05	7.80E-16	1.84E-15	2.50E-43	3E-14	1.57E-14
0.028398562	0.000509733	0.000360436	0.254992013	1.32E-05	1.87E-05	1.32E-05	7.87E-16	1.85E-15	2.50E-43	3E-14	1.57E-14
0.028382588	0.0005089	0.000359847	0.254912141	1.32E-05	1.87E-05	1.32E-05	7.95E-16	1.87E-15	2.50E-43	3E-14	1.58E-14
0.028370607	0.000508067	0.000359258	0.254792332	1.32E-05	1.87E-05	1.32E-05	8.02E-16	1.88E-15	2.50E-43	3E-14	1.59E-14
0.028354633	0.000507234	0.000358669	0.25471246	1.31E-05	1.85E-05	1.31E-05	8.10E-16	1.89E-15	2.50E-43	3E-14	1.60E-14
0.028342652	0.000506401	0.00035808	0.254632588	1.31E-05	1.85E-05	1.31E-05	8.18E-16	1.90E-15	2.50E-43	3E-14	1.60E-14
0.028326677	0.000505567	0.00035749	0.25451278	1.31E-05	1.85E-05	1.31E-05	8.26E-16	1.91E-15	2.50E-43	3E-14	1.61E-14
0.028314696	0.000504734	0.000356901	0.254432907	1.31E-05	1.85E-05	1.31E-05	8.34E-16	1.92E-15	2.50E-43	3E-14	1.62E-14
0.028298722	0.000503901	0.000356312	0.254353035	1.30E-05	1.84E-05	1.30E-05	8.41E-16	1.93E-15	2.50E-43	3E-14	1.63E-14
0.028286741	0.000503068	0.000355723	0.254273163	1.30E-05	1.84E-05	1.30E-05	8.49E-16	1.94E-15	2.50E-43	3E-14	1.63E-14
0.028270767	0.000502235	0.000355134	0.254153355	1.30E-05	1.84E-05	1.30E-05	8.57E-16	1.96E-15	2.50E-43	3E-14	1.64E-14
0.028258786	0.000501402	0.000354545	0.254073482	1.30E-05	1.84E-05	1.30E-05	8.65E-16	1.97E-15	2.50E-43	3E-14	1.65E-14
0.028242812	0.000500569	0.000353956	0.25399361	1.30E-05	1.84E-05	1.30E-05	8.73E-16	1.98E-15	2.50E-43	3E-14	1.66E-14
0.028230831	0.000499736	0.000353367	0.253913738	1.29E-05	1.82E-05	1.29E-05	8.81E-16	1.99E-15	2.50E-43	3E-14	1.67E-14
0.02821885	0.000498903	0.000352778	0.253833866	1.29E-05	1.82E-05	1.29E-05	8.89E-16	2.00E-15	2.50E-43	3E-14	1.67E-14
0.028202875	0.00049807	0.000352189	0.253753994	1.29E-05	1.82E-05	1.29E-05	8.98E-16	2.01E-15	2.50E-43	3E-14	1.68E-14
0.028190895	0.000497237	0.0003516	0.253634185	1.29E-05	1.82E-05	1.29E-05	9.06E-16	2.02E-15	2.50E-43	3E-14	1.69E-14
0.02817492	0.000496404	0.000351011	0.253554313	1.29E-05	1.82E-05	1.29E-05	9.14E-16	2.03E-15	2.50E-43	3E-14	1.70E-14
0.028162939	0.000495571	0.000350422	0.253474441	1.28E-05	1.81E-05	1.28E-05	9.22E-16	2.05E-15	2.50E-43	3E-14	1.70E-14
0.028150958	0.000494738	0.000349833	0.253394569	1.28E-05	1.81E-05	1.28E-05	9.30E-16	2.06E-15	2.50E-43	3E-14	1.71E-14
0.028134984	0.000493905	0.000349244	0.253314696	1.28E-05	1.81E-05	1.28E-05	9.39E-16	2.07E-15	2.50E-43	3E-14	1.72E-14
0.028123003	0.000493072	0.000348655	0.253234824	1.28E-05	1.81E-05	1.28E-05	9.47E-16	2.08E-15	2.50E-43	3E-14	1.73E-14
0.028111022	0.000492239	0.000348066	0.253154952	1.27E-05	1.80E-05	1.27E-05	9.55E-16	2.09E-15	2.50E-43	3E-14	1.73E-14
0.028095048	0.000491406	0.000347477	0.25307508	1.27E-05	1.80E-05	1.27E-05	9.64E-16	2.10E-15	2.50E-43	3E-14	1.74E-14
0.028083067	0.000490573	0.000346887	0.252995208	1.27E-05	1.80E-05	1.27E-05	9.72E-16	2.12E-15	2.50E-43	3E-14	1.75E-14
0.028071086	0.000489687	0.000346261	0.252915335	1.27E-05	1.80E-05	1.27E-05	9.81E-16	2.13E-15	2.50E-43	3E-14	1.76E-14
0.028059105	0.000488651	0.000345528	0.252835463	1.26E-05	1.78E-05	1.26E-05	9.89E-16	2.14E-15	2.50E-43	3E-14	1.77E-14
0.028043131	0.000487615	0.000344796	0.252755591	1.26E-05	1.78E-05	1.26E-05	9.98E-16	2.15E-15	2.50E-43	3E-14	1.77E-14
0.02803115	0.000486579	0.000344063	0.252675719	1.26E-05	1.78E-05	1.26E-05	1.01E-15	2.16E-15	2.50E-43	3E-14	1.78E-14
0.028019169	0.000485543	0.000343331	0.252595847	1.26E-05	1.78E-05	1.26E-05	1.02E-15	2.17E-15	2.50E-43	3E-14	1.79E-14
0.028007188	0.000484507	0.000342598	0.252515974	1.25E-05	1.77E-05	1.25E-05	1.02E-15	2.18E-15	2.50E-43	3E-14	1.80E-14
0.027995208	0.000483471	0.000341866	0.252476038	1.25E-05	1.77E-05	1.25E-05	1.03E-15	2.20E-15	2.50E-43	3E-14	1.80E-14
0.027979233	0.000482434	0.000341132	0.252396166	1.25E-05	1.77E-05	1.25E-05	1.04E-15	2.21E-15	2.50E-43	3E-14	1.81E-14
0.027967252	0.000481398	0.0003404	0.252316294	1.25E-05	1.77E-05	1.25E-05	1.05E-15	2.22E-15	2.50E-43	3E-14	1.82E-14
0.027955272	0.000480362	0.000339667	0.252236422	1.24E-05	1.75E-05	1.24E-05	1.06E-15	2.23E-15	2.50E-43	3E-14	1.83E-14
0.027943291	0.000479326	0.000338935	0.25215655	1.24E-05	1.75E-05	1.24E-05	1.07E-15	2.24E-15	2.50E-43	3E-14	1.83E-14
0.02793131	0.00047829	0.000338202	0.252076677	1.24E-05	1.75E-05	1.24E-05	1.08E-15	2.25E-15	2.50E-43	3E-14	1.84E-14
0.027919329	0.000477254	0.00033747	0.251996805	1.24E-05	1.75E-05	1.24E-05	1.09E-15	2.27E-15	2.50E-43	3E-14	1.85E-14
0.027907348	0.000476218	0.000336737	0.251956869	1.23E-05	1.74E-05	1.23E-05	1.09E-15	2.28E-15	2.50E-43	3E-14	1.86E-14
0.027895367	0.000475182	0.000336004	0.251876997	1.23E-05	1.74E-05	1.23E-05	1.10E-15	2.29E-15	2.50E-43	3E-14	1.87E-14
0.027879393	0.000474146	0.000335272	0.251797125	1.23E-05	1.74E-05	1.23E-05	1.11E-15	2.30E-15	2.50E-43	3E-14	1.87E-14
0.027867412	0.00047311	0.000334539	0.251717252	1.22E-05	1.73E-05	1.22E-05	1.12E-15	2.31E-15	2.50E-43	3E-14	1.88E-14
0.027855431	0.000472074	0.000333807	0.251677316	1.22E-05	1.73E-05	1.22E-05	1.13E-15	2.33E-15	2.50E-43	3E-14	1.89E-14
0.027847444	0.000471038	0.000333074	0.251677316	1.22E-05	1.73E-05	1.22E-05	1.14E-15	2.34E-15	2.50E-43	3E-14	1.90E-14
0.027835463	0.000470002	0.000332342	0.25163738	1.22E-05	1.73E-05	1.22E-05	1.15E-15	2.35E-15	2.50E-43	3E-14	1.90E-14
0.027823482	0.000468966	0.000331609	0.251557508	1.21E-05	1.71E-05	1.21E-05	1.16E-15	2.36E-15	2.50E-43	3E-14	1.91E-14
0.027811502	0.00046793	0.000330876	0.251477636	1.21E-05	1.71E-05	1.21E-05	1.17E-15	2.37E-15	2.50E-43	3E-14	1.92E-14
0.027799521	0.000466894	0.000330144	0.2514377	1.21E-05	1.71E-05	1.21E-05	1.18E-15	2.38E-15	2.50E-43	3E-14	1.93E-14
0.02778754	0.000465858	0.000329411	0.251357827	1.21E-05	1.71E-05	1.21E-05	1.18E-15	2.40E-15	2.50E-43	3E-14	1.93E-14
0.027775559	0.000464822	0.000328679	0.251277955	1.20E-05	1.70E-05	1.20E-05	1.19E-15	2.41E-15	2.50E-43	3E-14	1.94E-14
0.027763578	0.000463786	0.000327946	0.251238019	1.20E-05	1.70E-05	1.20E-05	1.20E-15	2.42E-15	2.50E-43	3E-14	1.95E-14
0.027751597	0.00046275	0.000327214	0.251158147	1.20E-05	1.70E-05	1.20E-05	1.21E-15	2.43E-15	2.50E-43	3E-14	1.96E-14
0.027739617	0.000461714	0.000326481	0.251078275	1.20E-05	1.70E-05	1.20E-05	1.22E-15	2.44E-15	2.50E-43	3E-14	1.96E-14
0.027727636	0.000460678	0.000325749	0.251038339	1.19E-05	1.68E-05	1.19E-05	1.23E-15	2.46E-15	2.50E-43	3E-14	1.97E-14
0.027715655	0.00045974	0.000325085	0.250958466	1.19E-05	1.68E-05	1.19E-05	1.24E-15	2.47E-15	2.50E-43	3E-14	1.98E-14
0.027703674	0.000459237	0.00032473	0.25091853	1.19E-05	1.68E-05	1.19E-05	1.25E-15	2.48E-15	2.50E-43	3E-14	1.99E-14
0.027691693	0.000458733	0.000324373	0.250838658	1.19E-05	1.68E-05	1.19E-05	1.26E-15	2.49E-15	2.50E-43	3E-14	1.99E-14
0.027679712	0.00045823	0.000324018	0.250758786	1.19E-05	1.68E-05	1.19E-05	1.27E-15	2.50E-15	2.50E-43	3E-14	2.00E-14
0.027671725	0.000457726	0.000323661	0.25071885	1.18E-05	1.67E-05	1.18E-05	1.28E-15	2.52E-15	2.50E-43	3E-14	2.01E-14
0.027659744	0.000457223	0.000323305	0.250638978	1.18E-05	1.67E-05	1.18E-05	1.29E-15	2.53E-15	2.50E-43	3E-14	2.02E-14
0.027647764	0.00045672	0.00032295	0.250599042	1.18E-05	1.67E-05	1.18E-05	1.30E-15	2.54E-15	2.50E-43	3E-14	2.02E-14
0.027635783	0.000456216	0.000322593	0.250519169	1.18E-05	1.67E-05	1.18E-05	1.31E-15	2.55E-15	2.50E-43	3E-14	2.03E-14
0.027623802	0.000455713	0.000322238	0.250479233	1.18E-05	1.67E-05	1.18E-05	1.32E-15	2.57E-15	2.50E-43	3E-14	2.04E-14
0.027611821	0.000455209	0.000321881	0.250399361	1.18E-05	1.67E-05	1.18E-05	1.33E-15	2.58E-15	2.50E-43	3E-14	2.05E-14
0.02759984	0.000454706	0.000321526	0.250359425	1.18E-05	1.67E-05	1.18E-05	1.34E-15	2.59E-15	2.50E-43	3E-14	2.05E-14
0.027591853	0.000454202	0.000321169	0.250279553	1.18E-05	1.67E-05	1.18E-05	1.35E-15	2.60E-15	2.50E-43	3E-14	2.06E-14
0.027579872	0.000453699	0.000320814	0.250239617	1.17E-05	1.65E-05	1.17E-05	1.36E-15	2.61E-15	2.50E-43	3E-14	2.07E-14
0.027567891	0.000453195	0.000320457	0.250159744	1.17E-05	1.65E-05	1.17E-05	1.37E-15	2.63E-15	2.50E-43	3E-14	2.08E-14
0.027555911	0.000452692	0.000320102	0.250119808	1.17E-05	1.65E-05	1.17E-05	1.38E-15	2.64E-15	2.50E-43	3E-14	2.08E-14
0.02754393	0.000452188	0.000319745	0.250079872	1.17E-05	1.65E-05	1.17E-05	1.39E-15	2.65E-15	2.50E-43	3E-14	2.09E-14
0.027535942	0.000451685	0.00031939	0.250000000	1.17E-05	1.65E-05	1.17E-05	1.40E-15	2.66E-15	2.50E-43	3E-14	2.10E-14
0.027523962	0.000451181	0.000319033	0.249960064	1.17E-05	1.65E-05	1.17E-05	1.41E-15	2.67E-15	2.50E-43	3E-14	2.11E-14
0.027511981	0.000450678	0.000318677	0.249880192	1.17E-05	1.65E-05	1.17E-05	1.42E-15	2.69E-15	2.50E-43	3E-14	2.12E-14
0.027500000	0.000450175	0.000318322	0.249840256	1.17E-05	1.65E-05	1.17E-05	1.43E-15	2.70E-15	2.50E-43	3E-14	2.12E-14
0.027488019	0.000449671	0.000317965	0.249800319	1.16E-05	1.64E-05	1.16E-05	1.44E-15	2.71E-15	2.50E-43	3E-14	2.13E-14
0.027480032	0.000449168	0.00031761	0.249720447	1.16E-05	1.64E-05	1.16E-05	1.45E-15	2.72E-15	2.50E-43	3E-14	2.14E-14
0.027468051	0.000448664	0.000317253	0.249680511	1.16E-05	1.64E-05	1.16E-05	1.46E-15	2.74E-15	2.50E-43	3E-14	2.15E-14
0.02745607	0.000448161	0.000316898	0.249640575	1.16E-05	1.64E-05	1.16E-05	1.47E-15	2.75E-15	2.50E-43	3E-14	2.15E-14
0.027448083	0.000447657	0.000316541	0.249560703	1.16E-05	1.64E-05	1.16E-05	1.48E-15	2.76E-15	2.50E-43	3E-14	2.16E-14
0.027436102	0.000447154	0.000316186	0.249520767	1.16E-05	1.64E-05	1.16E-05	1.49E-15	2.77E-15	2.50E-43	3E-14	2.17E-14
0.027424121	0.00044665	0.000315829	0.249480831	1.16E-05	1.64E-05	1.16E-05	1.50E-15	2.79E-15	2.50E-43	3E-14	2.18E-14
0.027412141	0.000446147	0.000315474	0.249440895	1.15E-05	1.63E-05	1.15E-05	1.51E-15	2.80E-15	2.50E-43	3E-14	2.18E-14
0.027404153	0.000445643	0.000315117	0.249361022	1.15E-05	1.63E-05	1.15E-05	1.52E-15	2.81E-15	2.50E-43	3E-14	2.19E-14
0.027392173	0.00044514	0.000314762	0.249321086	1.15E-05	1.63E-05	1.15E-05	1.53E-15	2.82E-15	2.50E-43	3E-14	2.20E-14
0.027380192	0.000444636	0.000314405	0.24928115	1.15E-05	1.63E-05	1.15E-05	1.54E-15	2.84E-15	2.50E-43	3E-14	2.21E-14
0.027372204	0.000444133	0.000314049	0.249201278	1.15E-05	1.63E-05	1.15E-05	1.55E-15	2.85E-15	2.50E-43	3E-14	2.21E-14
0.027360224	0.00044363	0.000313694	0.249161342	1.15E-05	1.63E-05	1.15E-05	1.56E-15	2.86E-15	2.50E-43	3E-14	2.22E-14
0.027352236	0.000443126	0.000313337	0.249121406	1.15E-05	1.63E-05	1.15E-05	1.57E-15	2.87E-15	2.50E-43	3E-14	2.23E-14
0.027340256	0.000442623	0.000312982	0.24908147	1.15E-05	1.63E-05	1.15E-05	1.58E-15	2.89E-15	2.50E-43	3E-14	2.23E-14
0.027328275	0.000442119	0.000312625	0.249041534	1.14E-05	1.61E-05	1.14E-05	1.59E-15	2.90E-15	2.50E-43	3E-14	2.24E-14
0.027320288	0.000441616	0.00031227	0.248961661	1.14E-05	1.61E-05	1.14E-05	1.60E-15	2.91E-15	2.50E-43	3E-14	2.25E-14
0.027308307	0.000441112	0.000311913	0.248921725	1.14E-05	1.61E-05	1.14E-05	1.61E-15	2.92E-15	2.50E-43	3E-14	2.26E-14
0.027296326	0.000440609	0.000311558	0.248881789	1.14E-05	1.61E-05	1.14E-05	1.62E-15	2.94E-15	2.50E-43	3E-14	2.26E-14
0.027288339	0.000440105	0.000311201	0.248841853	1.14E-05	1.61E-05	1.14E-05	1.63E-15	2.95E-15	2.50E-43	3E-14	2.27E-14
0.027280351	0.000439602	0.000310846	0.248722045	1.14E-05	1.61E-05	1.14E-05	1.64E-15	2.96E-15	2.50E-43	3E-14	2.28E-14
0.027268371	0.000439098	0.000310489	0.248682109	1.14E-05	1.61E-05	1.14E-05	1.66E-15	2.97E-15	2.50E-43	3E-14	2.29E-14
0.027260383	0.000438595	0.000310133	0.248642173	1.14E-05	1.61E-05	1.14E-05	1.67E-15	2.99E-15	2.50E-43	3E-14	2.29E-14
0.027248403	0.000438091	0.000309777	0.248602236	1.13E-05	1.60E-05	1.13E-05	1.68E-15	3.00E-15	2.50E-43	3E-14	2.30E-14
0.027236422	0.000437588	0.000309421	0.2485623	1.13E-05	1.60E-05	1.13E-05	1.69E-15	3.01E-15	2.50E-43	3E-14	2.31E-14
0.027228435	0.000437085	0.000309066	0.248482428	1.13E-05	1.60E-05	1.13E-05	1.70E-15	3.02E-15	2.50E-43	3E-14	2.32E-14
0.027216454	0.000436581	0.000308709	0.248442492	1.13E-05	1.60E-05	1.13E-05	1.71E-15	3.04E-15	2.50E-43	3E-14	2.32E-14
0.027208466	0.000436078	0.000308354	0.248402556	1.13E-05	1.60E-05	1.13E-05	1.72E-15	3.05E-15	2.50E-43	3E-14	2.33E-14
0.027196486	0.000435574	0.000307997	0.24836262	1.13E-05	1.60E-05	1.13E-05	1.73E-15	3.06E-15	2.50E-43	3E-14	2.34E-14
0.027188498	0.000435071	0.000307642	0.248322684	1.13E-05	1.60E-05	1.13E-05	1.74E-15	3.07E-15	2.50E-43	3E-14	2.35E-14
0.027176518	0.000434567	0.000307285	0.248282748	1.12E-05	1.58E-05	1.12E-05	1.75E-15	3.09E-15	2.50E-43	3E-14	2.35E-14
0.02716853	0.000434064	0.00030693	0.248242812	1.12E-05	1.58E-05	1.12E-05	1.76E-15	3.10E-15	2.50E-43	3E-14	2.36E-14
0.02715655	0.00043356	0.000306573	0.248202875	1.12E-05	1.58E-05	1.12E-05	1.78E-15	3.11E-15	2.50E-43	3E-14	2.37E-14
0.027148562	0.00043302	0.000306191	0.248162939	1.12E-05	1.58E-05	1.12E-05	1.79E-15	3.13E-15	2.50E-43	3E-14	2.38E-14
0.027136581	0.000432471	0.000305803	0.248123003	1.12E-05	1.58E-05	1.12E-05	1.80E-15	3.14E-15	2.50E-43	3E-14	2.38E-14
0.027128594	0.000431923	0.000305416	0.248083067	1.12E-05	1.58E-05	1.12E-05	1.81E-15	3.15E-15	2.50E-43	3E-14	2.39E-14
0.027116613	0.000431374	0.000305027	0.248043131	1.12E-05	1.58E-05	1.12E-05	1.82E-15	3.16E-15	2.50E-43	3E-14	2.40E-14
0.027108626	0.000430825	0.000304639	0.248003195	1.12E-05	1.58E-05	1.12E-05	1.83E-15	3.18E-15	2.50E-43	3E-14	2.41E-14
0.027096645	0.000430277	0.000304252	0.247963259	1.11E-05	1.57E-05	1.11E-05	1.84E-15	3.19E-15	2.50E-43	3E-14	2.41E-14
0.027088658	0.000429728	0.000303864	0.247923323	1.11E-05	1.57E-05	1.11E-05	1.85E-15	3.20E-15	2.50E-43	3E-14	2.42E-14
0.027080671	0.00042918	0.000303476	0.247883387	1.11E-05	1.57E-05	1.11E-05	1.87E-15	3.21E-15	2.50E-43	3E-14	2.43E-14
0.02706869	0.000428631	0.000303088	0.24784345	1.11E-05	1.57E-05	1.11E-05	1.88E-15	3.23E-15	2.50E-43	3E-14	2.44E-14
0.027060703	0.000428083	0.0003027	0.247803514	1.11E-05	1.57E-05	1.11E-05	1.89E-15	3.24E-15	2.50E-43	3E-14	2.44E-14
0.027048722	0.000427534	0.000302312	0.247763578	1.11E-05	1.57E-05	1.11E-05	1.90E-15	3.25E-15	2.50E-43	3E-14	2.45E-14
0.027040735	0.000426986	0.000301925	0.247763578	1.11E-05	1.57E-05	1.11E-05	1.91E-15	3.27E-15	2.50E-43	3E-14	2.46E-14
