ELECTRON MOBI	AR+ MOBILITY	ar2+mobility	ELECTRON DIF	AR+DIFFUSION	ar2+ diffusion	Ar* Diffusion	ionization	excitation	Dimer form  	recom	excited ionization
2.73E-02	5.87E-05	6.98E-05	2.49E-01	1.52E-06	1.81E-06	1.52E-06	1.64E-15	2.96E-15	2.50E-43	3.00E-14	2.28E-14
2.73E-02	5.87E-05	6.97E-05	2.49E-01	1.52E-06	1.81E-06	1.52E-06	1.66E-15	2.97E-15	2.50E-43	3.00E-14	2.29E-14
2.73E-02	5.86E-05	6.96E-05	2.49E-01	1.52E-06	1.81E-06	1.52E-06	1.67E-15	2.99E-15	2.50E-43	3.00E-14	2.29E-14
2.73E-02	5.85E-05	6.95E-05	2.49E-01	1.51E-06	1.79E-06	1.51E-06	1.68E-15	3.00E-15	2.50E-43	3.00E-14	2.30E-14
2.73E-02	5.85E-05	6.94E-05	2.49E-01	1.51E-06	1.79E-06	1.51E-06	1.69E-15	3.01E-15	2.50E-43	3.00E-14	2.31E-14
2.73E-02	5.84E-05	6.94E-05	2.49E-01	1.51E-06	1.79E-06	1.51E-06	1.70E-15	3.02E-15	2.50E-43	3.00E-14	2.32E-14
2.72E-02	5.83E-05	6.93E-05	2.49E-01	1.51E-06	1.79E-06	1.51E-06	1.71E-15	3.04E-15	2.50E-43	3.00E-14	2.32E-14
2.72E-02	5.83E-05	6.92E-05	2.49E-01	1.51E-06	1.79E-06	1.51E-06	1.72E-15	3.05E-15	2.50E-43	3.00E-14	2.33E-14
2.72E-02	5.82E-05	6.91E-05	2.49E-01	1.51E-06	1.79E-06	1.51E-06	1.73E-15	3.06E-15	2.50E-43	3.00E-14	2.34E-14
2.72E-02	5.81E-05	6.90E-05	2.49E-01	1.50E-06	1.78E-06	1.50E-06	1.74E-15	3.07E-15	2.50E-43	3.00E-14	2.35E-14
2.72E-02	5.81E-05	6.90E-05	2.49E-01	1.50E-06	1.78E-06	1.50E-06	1.75E-15	3.09E-15	2.50E-43	3.00E-14	2.35E-14
2.72E-02	5.80E-05	6.89E-05	2.49E-01	1.50E-06	1.78E-06	1.50E-06	1.76E-15	3.10E-15	2.50E-43	3.00E-14	2.36E-14
2.72E-02	5.79E-05	6.88E-05	2.48E-01	1.50E-06	1.78E-06	1.50E-06	1.78E-15	3.11E-15	2.50E-43	3.00E-14	2.37E-14
2.72E-02	5.79E-05	6.87E-05	2.48E-01	1.50E-06	1.78E-06	1.50E-06	1.79E-15	3.13E-15	2.50E-43	3.00E-14	2.38E-14
2.72E-02	5.78E-05	6.86E-05	2.48E-01	1.50E-06	1.78E-06	1.50E-06	1.80E-15	3.14E-15	2.50E-43	3.00E-14	2.38E-14
2.72E-02	5.77E-05	6.86E-05	2.48E-01	1.49E-06	1.77E-06	1.49E-06	1.81E-15	3.15E-15	2.50E-43	3.00E-14	2.39E-14
2.71E-02	5.77E-05	6.85E-05	2.48E-01	1.49E-06	1.77E-06	1.49E-06	1.82E-15	3.16E-15	2.50E-43	3.00E-14	2.40E-14
2.71E-02	5.76E-05	6.84E-05	2.48E-01	1.49E-06	1.77E-06	1.49E-06	1.83E-15	3.18E-15	2.50E-43	3.00E-14	2.41E-14
2.71E-02	5.75E-05	6.83E-05	2.48E-01	1.49E-06	1.77E-06	1.49E-06	1.84E-15	3.19E-15	2.50E-43	3.00E-14	2.41E-14
2.71E-02	5.74E-05	6.82E-05	2.48E-01	1.49E-06	1.77E-06	1.49E-06	1.85E-15	3.20E-15	2.50E-43	3.00E-14	2.42E-14
2.71E-02	5.74E-05	6.81E-05	2.48E-01	1.48E-06	1.76E-06	1.48E-06	1.87E-15	3.21E-15	2.50E-43	3.00E-14	2.43E-14
2.71E-02	5.73E-05	6.80E-05	2.48E-01	1.48E-06	1.76E-06	1.48E-06	1.88E-15	3.23E-15	2.50E-43	3.00E-14	2.44E-14
2.71E-02	5.72E-05	6.80E-05	2.48E-01	1.48E-06	1.76E-06	1.48E-06	1.89E-15	3.24E-15	2.50E-43	3.00E-14	2.44E-14
2.71E-02	5.72E-05	6.79E-05	2.48E-01	1.48E-06	1.76E-06	1.48E-06	1.90E-15	3.25E-15	2.50E-43	3.00E-14	2.45E-14
2.71E-02	5.71E-05	6.78E-05	2.48E-01	1.48E-06	1.76E-06	1.48E-06	1.91E-15	3.27E-15	2.50E-43	3.00E-14	2.46E-14
2.71E-02	5.70E-05	6.77E-05	2.48E-01	1.47E-06	1.75E-06	1.47E-06	1.92E-15	3.28E-15	2.50E-43	3.00E-14	2.46E-14
2.70E-02	5.69E-05	6.76E-05	2.48E-01	1.47E-06	1.75E-06	1.47E-06	1.93E-15	3.29E-15	2.50E-43	3.00E-14	2.47E-14
2.70E-02	5.69E-05	6.75E-05	2.48E-01	1.47E-06	1.75E-06	1.47E-06	1.95E-15	3.30E-15	2.50E-43	3.00E-14	2.48E-14
2.70E-02	5.68E-05	6.74E-05	2.48E-01	1.47E-06	1.75E-06	1.47E-06	1.96E-15	3.32E-15	2.50E-43	3.00E-14	2.49E-14
2.70E-02	5.67E-05	6.73E-05	2.48E-01	1.47E-06	1.75E-06	1.47E-06	1.97E-15	3.33E-15	2.50E-43	3.00E-14	2.49E-14
2.70E-02	5.66E-05	6.73E-05	2.48E-01	1.47E-06	1.75E-06	1.47E-06	1.98E-15	3.34E-15	2.50E-43	3.00E-14	2.50E-14
2.70E-02	5.66E-05	6.72E-05	2.48E-01	1.46E-06	1.73E-06	1.46E-06	1.99E-15	3.36E-15	2.50E-43	3.00E-14	2.51E-14
2.70E-02	5.65E-05	6.71E-05	2.48E-01	1.46E-06	1.73E-06	1.46E-06	2.00E-15	3.37E-15	2.50E-43	3.00E-14	2.52E-14
2.70E-02	5.64E-05	6.70E-05	2.48E-01	1.46E-06	1.73E-06	1.46E-06	2.02E-15	3.38E-15	2.50E-43	3.00E-14	2.52E-14
2.70E-02	5.63E-05	6.69E-05	2.48E-01	1.46E-06	1.73E-06	1.46E-06	2.03E-15	3.40E-15	2.50E-43	3.00E-14	2.53E-14
2.70E-02	5.63E-05	6.68E-05	2.48E-01	1.46E-06	1.73E-06	1.46E-06	2.04E-15	3.41E-15	2.50E-43	3.00E-14	2.54E-14
2.70E-02	5.62E-05	6.67E-05	2.48E-01	1.45E-06	1.72E-06	1.45E-06	2.05E-15	3.42E-15	2.50E-43	3.00E-14	2.55E-14
2.69E-02	5.61E-05	6.67E-05	2.48E-01	1.45E-06	1.72E-06	1.45E-06	2.06E-15	3.43E-15	2.50E-43	3.00E-14	2.55E-14
2.69E-02	5.61E-05	6.66E-05	2.48E-01	1.45E-06	1.72E-06	1.45E-06	2.08E-15	3.45E-15	2.50E-43	3.00E-14	2.56E-14
2.69E-02	5.60E-05	6.65E-05	2.48E-01	1.45E-06	1.72E-06	1.45E-06	2.09E-15	3.46E-15	2.50E-43	3.00E-14	2.57E-14
2.69E-02	5.59E-05	6.64E-05	2.47E-01	1.45E-06	1.72E-06	1.45E-06	2.10E-15	3.47E-15	2.50E-43	3.00E-14	2.57E-14
2.69E-02	5.58E-05	6.63E-05	2.47E-01	1.44E-06	1.71E-06	1.44E-06	2.11E-15	3.49E-15	2.50E-43	3.00E-14	2.58E-14
2.69E-02	5.58E-05	6.62E-05	2.47E-01	1.44E-06	1.71E-06	1.44E-06	2.12E-15	3.50E-15	2.50E-43	3.00E-14	2.59E-14
2.69E-02	5.57E-05	6.61E-05	2.47E-01	1.44E-06	1.71E-06	1.44E-06	2.14E-15	3.51E-15	2.50E-43	3.00E-14	2.60E-14
2.69E-02	5.56E-05	6.60E-05	2.47E-01	1.44E-06	1.71E-06	1.44E-06	2.15E-15	3.53E-15	2.50E-43	3.00E-14	2.60E-14
2.69E-02	5.55E-05	6.60E-05	2.47E-01	1.44E-06	1.71E-06	1.44E-06	2.16E-15	3.54E-15	2.50E-43	3.00E-14	2.61E-14
2.69E-02	5.55E-05	6.59E-05	2.47E-01	1.44E-06	1.71E-06	1.44E-06	2.17E-15	3.55E-15	2.50E-43	3.00E-14	2.62E-14
2.69E-02	5.54E-05	6.58E-05	2.47E-01	1.43E-06	1.70E-06	1.43E-06	2.18E-15	3.57E-15	2.50E-43	3.00E-14	2.63E-14
2.68E-02	5.53E-05	6.57E-05	2.47E-01	1.43E-06	1.70E-06	1.43E-06	2.20E-15	3.58E-15	2.50E-43	3.00E-14	2.63E-14
2.68E-02	5.52E-05	6.56E-05	2.47E-01	1.43E-06	1.70E-06	1.43E-06	2.21E-15	3.59E-15	2.50E-43	3.00E-14	2.64E-14
2.68E-02	5.52E-05	6.55E-05	2.47E-01	1.43E-06	1.70E-06	1.43E-06	2.22E-15	3.60E-15	2.50E-43	3.00E-14	2.65E-14
2.68E-02	5.51E-05	6.54E-05	2.47E-01	1.43E-06	1.70E-06	1.43E-06	2.23E-15	3.62E-15	2.50E-43	3.00E-14	2.65E-14
2.68E-02	5.50E-05	6.53E-05	2.47E-01	1.42E-06	1.69E-06	1.42E-06	2.25E-15	3.63E-15	2.50E-43	3.00E-14	2.66E-14
2.68E-02	5.50E-05	6.53E-05	2.47E-01	1.42E-06	1.69E-06	1.42E-06	2.26E-15	3.64E-15	2.50E-43	3.00E-14	2.67E-14
2.68E-02	5.49E-05	6.52E-05	2.47E-01	1.42E-06	1.69E-06	1.42E-06	2.27E-15	3.66E-15	2.50E-43	3.00E-14	2.68E-14
2.68E-02	5.48E-05	6.51E-05	2.47E-01	1.42E-06	1.69E-06	1.42E-06	2.28E-15	3.67E-15	2.50E-43	3.00E-14	2.68E-14
2.68E-02	5.47E-05	6.50E-05	2.47E-01	1.42E-06	1.69E-06	1.42E-06	2.30E-15	3.68E-15	2.50E-43	3.00E-14	2.69E-14
2.68E-02	5.47E-05	6.49E-05	2.47E-01	1.41E-06	1.67E-06	1.41E-06	2.31E-15	3.70E-15	2.50E-43	3.00E-14	2.70E-14
2.68E-02	5.46E-05	6.48E-05	2.47E-01	1.41E-06	1.67E-06	1.41E-06	2.32E-15	3.71E-15	2.50E-43	3.00E-14	2.70E-14
2.67E-02	5.45E-05	6.47E-05	2.47E-01	1.41E-06	1.67E-06	1.41E-06	2.33E-15	3.72E-15	2.50E-43	3.00E-14	2.71E-14
2.67E-02	5.44E-05	6.47E-05	2.47E-01	1.41E-06	1.67E-06	1.41E-06	2.35E-15	3.74E-15	2.50E-43	3.00E-14	2.72E-14
2.67E-02	5.44E-05	6.46E-05	2.47E-01	1.41E-06	1.67E-06	1.41E-06	2.36E-15	3.75E-15	2.50E-43	3.00E-14	2.73E-14
2.67E-02	5.43E-05	6.45E-05	2.47E-01	1.40E-06	1.66E-06	1.40E-06	2.37E-15	3.76E-15	2.50E-43	3.00E-14	2.73E-14
2.67E-02	5.42E-05	6.44E-05	2.47E-01	1.40E-06	1.66E-06	1.40E-06	2.38E-15	3.78E-15	2.50E-43	3.00E-14	2.74E-14
2.67E-02	5.42E-05	6.43E-05	2.47E-01	1.40E-06	1.66E-06	1.40E-06	2.40E-15	3.79E-15	2.50E-43	3.00E-14	2.75E-14
2.67E-02	5.41E-05	6.42E-05	2.47E-01	1.40E-06	1.66E-06	1.40E-06	2.41E-15	3.80E-15	2.50E-43	3.00E-14	2.76E-14
2.67E-02	5.40E-05	6.41E-05	2.47E-01	1.40E-06	1.66E-06	1.40E-06	2.42E-15	3.82E-15	2.50E-43	3.00E-14	2.76E-14
2.67E-02	5.39E-05	6.40E-05	2.47E-01	1.40E-06	1.66E-06	1.40E-06	2.43E-15	3.83E-15	2.50E-43	3.00E-14	2.77E-14
2.67E-02	5.39E-05	6.40E-05	2.47E-01	1.39E-06	1.65E-06	1.39E-06	2.45E-15	3.84E-15	2.50E-43	3.00E-14	2.78E-14
2.67E-02	5.38E-05	6.39E-05	2.47E-01	1.39E-06	1.65E-06	1.39E-06	2.46E-15	3.86E-15	2.50E-43	3.00E-14	2.78E-14
2.67E-02	5.37E-05	6.38E-05	2.47E-01	1.39E-06	1.65E-06	1.39E-06	2.47E-15	3.87E-15	2.50E-43	3.00E-14	2.79E-14
2.66E-02	5.36E-05	6.37E-05	2.47E-01	1.39E-06	1.65E-06	1.39E-06	2.49E-15	3.88E-15	2.50E-43	3.00E-14	2.80E-14
2.66E-02	5.36E-05	6.36E-05	2.47E-01	1.39E-06	1.65E-06	1.39E-06	2.50E-15	3.90E-15	2.50E-43	3.00E-14	2.81E-14
2.66E-02	5.35E-05	6.35E-05	2.47E-01	1.38E-06	1.64E-06	1.38E-06	2.51E-15	3.91E-15	2.50E-43	3.00E-14	2.81E-14
2.66E-02	5.34E-05	6.34E-05	2.47E-01	1.38E-06	1.64E-06	1.38E-06	2.52E-15	3.92E-15	2.50E-43	3.00E-14	2.82E-14
2.66E-02	5.33E-05	6.34E-05	2.47E-01	1.38E-06	1.64E-06	1.38E-06	2.54E-15	3.94E-15	2.50E-43	3.00E-14	2.83E-14
2.66E-02	5.33E-05	6.33E-05	2.47E-01	1.38E-06	1.64E-06	1.38E-06	2.55E-15	3.95E-15	2.50E-43	3.00E-14	2.83E-14
2.66E-02	5.32E-05	6.32E-05	2.47E-01	1.38E-06	1.64E-06	1.38E-06	2.56E-15	3.96E-15	2.50E-43	3.00E-14	2.84E-14
2.66E-02	5.32E-05	6.32E-05	2.47E-01	1.38E-06	1.64E-06	1.38E-06	2.58E-15	3.98E-15	2.50E-43	3.00E-14	2.85E-14
2.66E-02	5.31E-05	6.31E-05	2.47E-01	1.37E-06	1.63E-06	1.37E-06	2.59E-15	3.99E-15	2.50E-43	3.00E-14	2.86E-14
2.66E-02	5.31E-05	6.30E-05	2.47E-01	1.37E-06	1.63E-06	1.37E-06	2.60E-15	4.00E-15	2.50E-43	3.00E-14	2.86E-14
2.66E-02	5.30E-05	6.30E-05	2.47E-01	1.37E-06	1.63E-06	1.37E-06	2.62E-15	4.02E-15	2.50E-43	3.00E-14	2.87E-14
2.66E-02	5.30E-05	6.29E-05	2.47E-01	1.37E-06	1.63E-06	1.37E-06	2.63E-15	4.03E-15	2.50E-43	3.00E-14	2.88E-14
2.65E-02	5.29E-05	6.29E-05	2.47E-01	1.37E-06	1.63E-06	1.37E-06	2.64E-15	4.04E-15	2.50E-43	3.00E-14	2.88E-14
2.65E-02	5.29E-05	6.28E-05	2.47E-01	1.37E-06	1.63E-06	1.37E-06	2.66E-15	4.06E-15	2.50E-43	3.00E-14	2.89E-14
2.65E-02	5.28E-05	6.28E-05	2.47E-01	1.37E-06	1.63E-06	1.37E-06	2.67E-15	4.07E-15	2.50E-43	3.00E-14	2.90E-14
2.65E-02	5.28E-05	6.27E-05	2.47E-01	1.37E-06	1.63E-06	1.37E-06	2.68E-15	4.09E-15	2.50E-43	3.00E-14	2.91E-14
2.65E-02	5.28E-05	6.26E-05	2.46E-01	1.36E-06	1.62E-06	1.36E-06	2.70E-15	4.10E-15	2.50E-43	3.00E-14	2.91E-14
2.65E-02	5.27E-05	6.26E-05	2.46E-01	1.36E-06	1.62E-06	1.36E-06	2.71E-15	4.11E-15	2.50E-43	3.00E-14	2.92E-14
2.65E-02	5.27E-05	6.25E-05	2.46E-01	1.36E-06	1.62E-06	1.36E-06	2.72E-15	4.13E-15	2.50E-43	3.00E-14	2.93E-14
2.65E-02	5.26E-05	6.25E-05	2.46E-01	1.36E-06	1.62E-06	1.36E-06	2.74E-15	4.14E-15	2.50E-43	3.00E-14	2.93E-14
2.65E-02	5.26E-05	6.24E-05	2.46E-01	1.36E-06	1.62E-06	1.36E-06	2.75E-15	4.15E-15	2.50E-43	3.00E-14	2.94E-14
2.65E-02	5.25E-05	6.24E-05	2.46E-01	1.36E-06	1.62E-06	1.36E-06	2.76E-15	4.17E-15	2.50E-43	3.00E-14	2.95E-14
2.65E-02	5.25E-05	6.23E-05	2.46E-01	1.36E-06	1.62E-06	1.36E-06	2.78E-15	4.18E-15	2.50E-43	3.00E-14	2.95E-14
2.65E-02	5.24E-05	6.22E-05	2.46E-01	1.36E-06	1.62E-06	1.36E-06	2.79E-15	4.19E-15	2.50E-43	3.00E-14	2.96E-14
2.64E-02	5.24E-05	6.22E-05	2.46E-01	1.36E-06	1.62E-06	1.36E-06	2.80E-15	4.21E-15	2.50E-43	3.00E-14	2.97E-14
2.64E-02	5.23E-05	6.21E-05	2.46E-01	1.35E-06	1.60E-06	1.35E-06	2.82E-15	4.22E-15	2.50E-43	3.00E-14	2.98E-14
2.64E-02	5.23E-05	6.21E-05	2.46E-01	1.35E-06	1.60E-06	1.35E-06	2.83E-15	4.23E-15	2.50E-43	3.00E-14	2.98E-14
2.64E-02	5.22E-05	6.20E-05	2.46E-01	1.35E-06	1.60E-06	1.35E-06	2.85E-15	4.25E-15	2.50E-43	3.00E-14	2.99E-14
2.64E-02	5.22E-05	6.20E-05	2.46E-01	1.35E-06	1.60E-06	1.35E-06	2.86E-15	4.26E-15	2.50E-43	3.00E-14	3.00E-14
2.64E-02	5.21E-05	6.19E-05	2.46E-01	1.35E-06	1.60E-06	1.35E-06	2.87E-15	4.28E-15	2.50E-43	3.00E-14	3.00E-14
2.64E-02	5.21E-05	6.19E-05	2.46E-01	1.35E-06	1.60E-06	1.35E-06	2.89E-15	4.29E-15	2.50E-43	3.00E-14	3.01E-14
2.64E-02	5.20E-05	6.18E-05	2.46E-01	1.35E-06	1.60E-06	1.35E-06	2.90E-15	4.30E-15	2.50E-43	3.00E-14	3.02E-14
2.64E-02	5.20E-05	6.17E-05	2.46E-01	1.35E-06	1.60E-06	1.35E-06	2.91E-15	4.32E-15	2.50E-43	3.00E-14	3.03E-14
2.64E-02	5.19E-05	6.17E-05	2.46E-01	1.34E-06	1.59E-06	1.34E-06	2.93E-15	4.33E-15	2.50E-43	3.00E-14	3.03E-14
2.64E-02	5.19E-05	6.16E-05	2.46E-01	1.34E-06	1.59E-06	1.34E-06	2.94E-15	4.34E-15	2.50E-43	3.00E-14	3.04E-14
2.64E-02	5.18E-05	6.16E-05	2.46E-01	1.34E-06	1.59E-06	1.34E-06	2.96E-15	4.36E-15	2.50E-43	3.00E-14	3.05E-14
2.64E-02	5.18E-05	6.15E-05	2.46E-01	1.34E-06	1.59E-06	1.34E-06	2.97E-15	4.37E-15	2.50E-43	3.00E-14	3.05E-14
2.63E-02	5.17E-05	6.15E-05	2.46E-01	1.34E-06	1.59E-06	1.34E-06	2.98E-15	4.39E-15	2.50E-43	3.00E-14	3.06E-14
2.63E-02	5.17E-05	6.14E-05	2.46E-01	1.34E-06	1.59E-06	1.34E-06	3.00E-15	4.40E-15	2.50E-43	3.00E-14	3.07E-14
2.63E-02	5.16E-05	6.13E-05	2.46E-01	1.34E-06	1.59E-06	1.34E-06	3.01E-15	4.41E-15	2.50E-43	3.00E-14	3.07E-14
2.63E-02	5.16E-05	6.13E-05	2.46E-01	1.33E-06	1.58E-06	1.33E-06	3.03E-15	4.43E-15	2.50E-43	3.00E-14	3.08E-14
2.63E-02	5.15E-05	6.12E-05	2.46E-01	1.33E-06	1.58E-06	1.33E-06	3.04E-15	4.44E-15	2.50E-43	3.00E-14	3.09E-14
2.63E-02	5.15E-05	6.11E-05	2.46E-01	1.33E-06	1.58E-06	1.33E-06	3.05E-15	4.45E-15	2.50E-43	3.00E-14	3.10E-14
2.63E-02	5.14E-05	6.11E-05	2.46E-01	1.33E-06	1.58E-06	1.33E-06	3.07E-15	4.47E-15	2.50E-43	3.00E-14	3.10E-14
2.63E-02	5.14E-05	6.10E-05	2.46E-01	1.33E-06	1.58E-06	1.33E-06	3.08E-15	4.48E-15	2.50E-43	3.00E-14	3.11E-14
2.63E-02	5.13E-05	6.09E-05	2.46E-01	1.33E-06	1.58E-06	1.33E-06	3.10E-15	4.50E-15	2.50E-43	3.00E-14	3.12E-14
2.63E-02	5.12E-05	6.09E-05	2.46E-01	1.33E-06	1.58E-06	1.33E-06	3.11E-15	4.51E-15	2.50E-43	3.00E-14	3.12E-14
2.63E-02	5.12E-05	6.08E-05	2.46E-01	1.32E-06	1.57E-06	1.32E-06	3.13E-15	4.52E-15	2.50E-43	3.00E-14	3.13E-14
2.63E-02	5.11E-05	6.07E-05	2.46E-01	1.32E-06	1.57E-06	1.32E-06	3.14E-15	4.54E-15	2.50E-43	3.00E-14	3.14E-14
2.62E-02	5.11E-05	6.07E-05	2.46E-01	1.32E-06	1.57E-06	1.32E-06	3.15E-15	4.55E-15	2.50E-43	3.00E-14	3.14E-14
2.62E-02	5.10E-05	6.06E-05	2.46E-01	1.32E-06	1.57E-06	1.32E-06	3.17E-15	4.56E-15	2.50E-43	3.00E-14	3.15E-14
2.62E-02	5.10E-05	6.05E-05	2.46E-01	1.32E-06	1.57E-06	1.32E-06	3.18E-15	4.58E-15	2.50E-43	3.00E-14	3.16E-14
2.62E-02	5.09E-05	6.05E-05	2.46E-01	1.32E-06	1.57E-06	1.32E-06	3.20E-15	4.59E-15	2.50E-43	3.00E-14	3.17E-14
2.62E-02	5.09E-05	6.04E-05	2.46E-01	1.32E-06	1.57E-06	1.32E-06	3.21E-15	4.61E-15	2.50E-43	3.00E-14	3.17E-14
2.62E-02	5.08E-05	6.03E-05	2.46E-01	1.31E-06	1.56E-06	1.31E-06	3.23E-15	4.62E-15	2.50E-43	3.00E-14	3.18E-14
2.62E-02	5.08E-05	6.03E-05	2.46E-01	1.31E-06	1.56E-06	1.31E-06	3.24E-15	4.63E-15	2.50E-43	3.00E-14	3.19E-14
2.62E-02	5.07E-05	6.02E-05	2.46E-01	1.31E-06	1.56E-06	1.31E-06	3.25E-15	4.65E-15	2.50E-43	3.00E-14	3.19E-14
2.62E-02	5.06E-05	6.01E-05	2.46E-01	1.31E-06	1.56E-06	1.31E-06	3.27E-15	4.66E-15	2.50E-43	3.00E-14	3.20E-14
2.62E-02	5.06E-05	6.01E-05	2.46E-01	1.31E-06	1.56E-06	1.31E-06	3.28E-15	4.68E-15	2.50E-43	3.00E-14	3.21E-14
2.62E-02	5.05E-05	6.00E-05	2.46E-01	1.31E-06	1.56E-06	1.31E-06	3.30E-15	4.69E-15	2.50E-43	3.00E-14	3.21E-14
2.62E-02	5.05E-05	5.99E-05	2.46E-01	1.31E-06	1.56E-06	1.31E-06	3.31E-15	4.70E-15	2.50E-43	3.00E-14	3.22E-14
2.62E-02	5.04E-05	5.99E-05	2.46E-01	1.30E-06	1.54E-06	1.30E-06	3.33E-15	4.72E-15	2.50E-43	3.00E-14	3.23E-14
2.61E-02	5.04E-05	5.98E-05	2.46E-01	1.30E-06	1.54E-06	1.30E-06	3.34E-15	4.73E-15	2.50E-43	3.00E-14	3.23E-14
2.61E-02	5.03E-05	5.97E-05	2.46E-01	1.30E-06	1.54E-06	1.30E-06	3.36E-15	4.74E-15	2.50E-43	3.00E-14	3.24E-14
2.61E-02	5.03E-05	5.97E-05	2.46E-01	1.30E-06	1.54E-06	1.30E-06	3.37E-15	4.76E-15	2.50E-43	3.00E-14	3.25E-14
2.61E-02	5.02E-05	5.96E-05	2.46E-01	1.30E-06	1.54E-06	1.30E-06	3.39E-15	4.77E-15	2.50E-43	3.00E-14	3.26E-14
2.61E-02	5.01E-05	5.95E-05	2.46E-01	1.30E-06	1.54E-06	1.30E-06	3.40E-15	4.79E-15	2.50E-43	3.00E-14	3.26E-14
2.61E-02	5.01E-05	5.95E-05	2.46E-01	1.30E-06	1.54E-06	1.30E-06	3.42E-15	4.80E-15	2.50E-43	3.00E-14	3.27E-14
2.61E-02	5.00E-05	5.94E-05	2.46E-01	1.29E-06	1.53E-06	1.29E-06	3.43E-15	4.81E-15	2.50E-43	3.00E-14	3.28E-14
2.61E-02	5.00E-05	5.93E-05	2.46E-01	1.29E-06	1.53E-06	1.29E-06	3.45E-15	4.83E-15	2.50E-43	3.00E-14	3.28E-14
2.61E-02	4.99E-05	5.93E-05	2.46E-01	1.29E-06	1.53E-06	1.29E-06	3.46E-15	4.84E-15	2.50E-43	3.00E-14	3.29E-14
2.61E-02	4.99E-05	5.92E-05	2.46E-01	1.29E-06	1.53E-06	1.29E-06	3.48E-15	4.86E-15	2.50E-43	3.00E-14	3.30E-14
2.61E-02	4.98E-05	5.91E-05	2.46E-01	1.29E-06	1.53E-06	1.29E-06	3.49E-15	4.87E-15	2.50E-43	3.00E-14	3.30E-14
2.61E-02	4.98E-05	5.91E-05	2.46E-01	1.29E-06	1.53E-06	1.29E-06	3.51E-15	4.88E-15	2.50E-43	3.00E-14	3.31E-14
2.61E-02	4.97E-05	5.90E-05	2.46E-01	1.29E-06	1.53E-06	1.29E-06	3.52E-15	4.90E-15	2.50E-43	3.00E-14	3.32E-14
2.61E-02	4.96E-05	5.89E-05	2.46E-01	1.28E-06	1.52E-06	1.28E-06	3.54E-15	4.91E-15	2.50E-43	3.00E-14	3.32E-14
2.60E-02	4.96E-05	5.89E-05	2.46E-01	1.28E-06	1.52E-06	1.28E-06	3.55E-15	4.93E-15	2.50E-43	3.00E-14	3.33E-14
2.60E-02	4.95E-05	5.88E-05	2.46E-01	1.28E-06	1.52E-06	1.28E-06	3.57E-15	4.94E-15	2.50E-43	3.00E-14	3.34E-14
2.60E-02	4.95E-05	5.88E-05	2.46E-01	1.28E-06	1.52E-06	1.28E-06	3.58E-15	4.96E-15	2.50E-43	3.00E-14	3.34E-14
2.60E-02	4.94E-05	5.87E-05	2.46E-01	1.28E-06	1.52E-06	1.28E-06	3.60E-15	4.97E-15	2.50E-43	3.00E-14	3.35E-14
2.60E-02	4.94E-05	5.86E-05	2.46E-01	1.28E-06	1.52E-06	1.28E-06	3.61E-15	4.98E-15	2.50E-43	3.00E-14	3.36E-14
2.60E-02	4.93E-05	5.86E-05	2.46E-01	1.28E-06	1.52E-06	1.28E-06	3.63E-15	5.00E-15	2.50E-43	3.00E-14	3.37E-14
2.60E-02	4.93E-05	5.85E-05	2.46E-01	1.27E-06	1.51E-06	1.27E-06	3.64E-15	5.01E-15	2.50E-43	3.00E-14	3.37E-14
2.60E-02	4.92E-05	5.84E-05	2.46E-01	1.27E-06	1.51E-06	1.27E-06	3.66E-15	5.03E-15	2.50E-43	3.00E-14	3.38E-14
2.60E-02	4.91E-05	5.84E-05	2.46E-01	1.27E-06	1.51E-06	1.27E-06	3.67E-15	5.04E-15	2.50E-43	3.00E-14	3.39E-14
2.60E-02	4.91E-05	5.83E-05	2.46E-01	1.27E-06	1.51E-06	1.27E-06	3.69E-15	5.05E-15	2.50E-43	3.00E-14	3.39E-14
2.60E-02	4.90E-05	5.82E-05	2.46E-01	1.27E-06	1.51E-06	1.27E-06	3.70E-15	5.07E-15	2.50E-43	3.00E-14	3.40E-14
2.60E-02	4.90E-05	5.82E-05	2.46E-01	1.27E-06	1.51E-06	1.27E-06	3.72E-15	5.08E-15	2.50E-43	3.00E-14	3.41E-14
2.60E-02	4.89E-05	5.81E-05	2.46E-01	1.27E-06	1.51E-06	1.27E-06	3.73E-15	5.10E-15	2.50E-43	3.00E-14	3.41E-14
2.60E-02	4.89E-05	5.80E-05	2.46E-01	1.26E-06	1.50E-06	1.26E-06	3.75E-15	5.11E-15	2.50E-43	3.00E-14	3.42E-14
2.60E-02	4.88E-05	5.80E-05	2.46E-01	1.26E-06	1.50E-06	1.26E-06	3.76E-15	5.12E-15	2.50E-43	3.00E-14	3.43E-14
2.59E-02	4.88E-05	5.79E-05	2.46E-01	1.26E-06	1.50E-06	1.26E-06	3.78E-15	5.14E-15	2.50E-43	3.00E-14	3.43E-14
2.59E-02	4.87E-05	5.78E-05	2.46E-01	1.26E-06	1.50E-06	1.26E-06	3.80E-15	5.15E-15	2.50E-43	3.00E-14	3.44E-14
2.59E-02	4.86E-05	5.78E-05	2.46E-01	1.26E-06	1.50E-06	1.26E-06	3.81E-15	5.17E-15	2.50E-43	3.00E-14	3.45E-14
